chr8	1662913	1662923	10
chr8	1662923	1662933	10
chr8	1668357	1668367	10
chr8	1668367	1668377	10
chr8	1668963	1668973	10
chr8	1668973	1668983	10
chr8	1668983	1668993	10
chr8	1679346	1679356	10
chr8	1679356	1679366	10
chr8	1679366	1679376	10
chr8	1701566	1701576	10
chr8	1701576	1701586	10
chr8	1701586	1701596	10
chr8	1701616	1701626	10
chr8	1701626	1701636	10
chr8	1701636	1701646	10
chr8	1708282	1708292	10
chr8	1708292	1708302	10
chr8	1708302	1708312	10
chr8	1710524	1710534	10
chr8	1710534	1710545	11
chr8	1711039	1711050	11
chr8	1711050	1711060	10
chr8	1711060	1711070	10
chr8	1711231	1711241	10
chr8	1711241	1711252	11
chr8	1711252	1711262	10
chr8	1712292	1712302	10
chr8	1712302	1712312	10
chr8	1712312	1712322	10
chr8	1719150	1719160	10
chr8	1719160	1719170	10
chr8	1719170	1719180	10
chr8	1719624	1719635	11
chr8	1719635	1719645	10
chr8	1719645	1719655	10
chr8	1719867	1719877	10
chr8	1719877	1719887	10
chr8	1720614	1720624	10
chr8	1720624	1720634	10
chr8	1720634	1720645	11
chr8	1720746	1720756	10
chr8	1720756	1720766	10
chr8	1720766	1720776	10
chr8	1721251	1721261	10
chr8	1721261	1721271	10
chr8	1721988	1721998	10
chr8	1721998	1722008	10
chr8	1722059	1722069	10
chr8	1722069	1722079	10
chr8	1722301	1722311	10
chr8	1722311	1722321	10
chr8	1725806	1725816	10
chr8	1725816	1725826	10
chr8	1725826	1725836	10
chr8	1732391	1732401	10
chr8	1732401	1732411	10
chr8	1732411	1732421	10
chr8	1732421	1732431	10
chr8	1732462	1732472	10
chr8	1732886	1732896	10
chr8	1732896	1732906	10
chr8	1732906	1732916	10
chr8	1735269	1735279	10
chr8	1735279	1735290	11
chr8	1735391	1735401	10
chr8	1735401	1735411	10
chr8	1735764	1735774	10
chr8	1735774	1735784	10
chr8	1735784	1735795	11
chr8	1736421	1736431	10
chr8	1736431	1736441	10
chr8	1737572	1737582	10
chr8	1737582	1737592	10
chr8	1738309	1738320	11
chr8	1738320	1738330	10
chr8	1738330	1738340	10
chr8	1739764	1739774	10
chr8	1739774	1739784	10
chr8	1739784	1739794	10
chr8	1745420	1745430	10
chr8	1745430	1745440	10
chr8	1745440	1745450	10
chr8	1746016	1746026	10
chr8	1746026	1746036	10
chr8	1746036	1746046	10
chr8	1747713	1747723	10
chr8	1747723	1747733	10
chr8	1755833	1755843	10
chr8	1756510	1756520	10
chr8	1756520	1756530	10
chr8	1756530	1756540	10
chr8	1757126	1757136	10
chr8	1757136	1757146	10
chr8	1757146	1757156	10
chr8	1759176	1759186	10
chr8	1759186	1759196	10
chr8	1759196	1759206	10
chr8	1761307	1761317	10
chr8	1762388	1762398	10
chr8	1762398	1762408	10
chr8	1762408	1762418	10
chr8	1765216	1765226	10
chr8	1765226	1765236	10
chr8	1765236	1765246	10
chr8	1765388	1765398	10
chr8	1765398	1765408	10
chr8	1765408	1765418	10
chr8	1765691	1765701	10
chr8	1765701	1765711	10
chr8	1765711	1765721	10
chr8	1765751	1765761	10
chr8	1766095	1766105	10
chr8	1766175	1766185	10
chr8	1766185	1766196	11
chr8	1766196	1766206	10
chr8	1766347	1766357	10
chr8	1766357	1766367	10
chr8	1766367	1766377	10
chr8	1766549	1766559	10
chr8	1770286	1770296	10
chr8	1770296	1770306	10
chr8	1770326	1770337	11
chr8	1770337	1770347	10
chr8	1770478	1770488	10
chr8	1770488	1770498	10
chr8	1770498	1770508	10
chr8	1770528	1770539	11
chr8	1770539	1770549	10
chr8	1770751	1770761	10
chr8	1770761	1770771	10
chr8	1771528	1771538	10
chr8	1771538	1771549	11
chr8	1772205	1772215	10
chr8	1772215	1772225	10
chr8	1772225	1772235	10
chr8	1775286	1775296	10
chr8	1775296	1775306	10
chr8	1775306	1775316	10
chr8	1775366	1775376	10
chr8	1777093	1777104	11
chr8	1777104	1777114	10
chr8	1777114	1777124	10
chr8	1778013	1778023	10
chr8	1778023	1778033	10
chr8	1778033	1778043	10
chr8	1780477	1780487	10
chr8	1780487	1780497	10
chr8	1780497	1780507	10
chr8	1784628	1784638	10
chr8	1784638	1784648	10
chr8	1794061	1794072	11
chr8	1794072	1794082	10
chr8	1794082	1794092	10
chr8	1794102	1794112	10
chr8	1794112	1794122	10
chr8	1794142	1794152	10
chr8	1794152	1794162	10
chr8	1794233	1794243	10
chr8	1794243	1794253	10
chr8	1794253	1794263	10
chr8	1813868	1813878	10
chr8	1824654	1824664	10
chr8	1824664	1824675	11
chr8	1824675	1824685	10
chr8	1830573	1830583	10
chr8	1830583	1830593	10
chr8	1836966	1836976	10
chr8	1836976	1836986	10
chr8	1836986	1836997	11
chr8	1852369	1852379	10
chr8	1852379	1852389	10
chr8	1852389	1852399	10
chr8	1852419	1852429	10
chr8	1852429	1852439	10
chr8	1852439	1852450	11
chr8	1857762	1857772	10
chr8	1857772	1857782	10
chr8	1857782	1857792	10
chr8	1860540	1860550	10
chr8	1860550	1860560	10
chr8	1860560	1860570	10
chr8	1861136	1861146	10
chr8	1861146	1861156	10
chr8	1876892	1876902	10
chr8	1876902	1876912	10
chr8	1876912	1876922	10
chr8	1877013	1877023	10
chr8	1877023	1877033	10
chr8	1877033	1877043	10
chr8	1877679	1877689	10
chr8	1877689	1877700	11
chr8	1878861	1878871	10
chr8	1878871	1878881	10
chr8	1878881	1878891	10
chr8	1881235	1881245	10
chr8	1881507	1881517	10
chr8	1881517	1881527	10
chr8	1881527	1881538	11
chr8	1883325	1883335	10
chr8	1883335	1883345	10
chr8	1883648	1883659	11
chr8	1883659	1883669	10
chr8	1883669	1883679	10
chr8	1883709	1883719	10
chr8	1883719	1883729	10
chr8	1885790	1885800	10
chr8	1885800	1885810	10
chr8	1885810	1885820	10
chr8	1889910	1889921	11
chr8	1889921	1889931	10
chr8	1889951	1889961	10
chr8	1889961	1889971	10
chr8	1889971	1889981	10
chr8	1890405	1890415	10
chr8	1890415	1890426	11
chr8	1891880	1891890	10
chr8	1891890	1891900	10
chr8	1892516	1892526	10
chr8	1892526	1892536	10
chr8	1892728	1892738	10
chr8	1892738	1892749	11
chr8	1894718	1894728	10
chr8	1894728	1894738	10
chr8	1894738	1894748	10
chr8	1895344	1895354	10
chr8	1895354	1895364	10
chr8	1895364	1895375	11
chr8	1898415	1898425	10
chr8	1898425	1898435	10
chr8	1898435	1898445	10
chr8	1898485	1898495	10
chr8	1898495	1898506	11
chr8	1898506	1898516	10
chr8	1898576	1898586	10
chr8	1898586	1898596	10
chr8	1899202	1899213	11
chr8	1899213	1899223	10
chr8	1899819	1899829	10
chr8	1899829	1899839	10
chr8	1901788	1901798	10
chr8	1901798	1901808	10
chr8	1902748	1902758	10
chr8	1902758	1902768	10
chr8	1902869	1902879	10
chr8	1902879	1902889	10
chr8	1903586	1903596	10
chr8	1903596	1903606	10
chr8	1903687	1903697	10
chr8	1903697	1903707	10
chr8	1903727	1903737	10
chr8	1903737	1903747	10
chr8	1904162	1904172	10
chr8	1904172	1904182	10
chr8	1905212	1905222	10
chr8	1905646	1905656	10
chr8	1905656	1905666	10
chr8	1906697	1906707	10
chr8	1906707	1906717	10
chr8	1906717	1906727	10
chr8	1906747	1906757	10
chr8	1906757	1906767	10
chr8	1907020	1907030	10
chr8	1907131	1907141	10
chr8	1907141	1907151	10
chr8	1910222	1910232	10
chr8	1910232	1910242	10
chr8	1912514	1912524	10
chr8	1912524	1912534	10
chr8	1912534	1912545	11
chr8	1912878	1912888	10
chr8	1912888	1912898	10
chr8	1914908	1914918	10
chr8	1914918	1914928	10
chr8	1914928	1914938	10
chr8	1917049	1917059	10
chr8	1917059	1917069	10
chr8	1917100	1917110	10
chr8	1917110	1917120	10
chr8	1917120	1917130	10
chr8	1924341	1924351	10
chr8	1924351	1924362	11
chr8	1927159	1927169	10
chr8	1927169	1927179	10
chr8	1927179	1927190	11
chr8	1927412	1927422	10
chr8	1927422	1927432	10
chr8	1927432	1927442	10
chr8	1934108	1934118	10
chr8	1934118	1934128	10
chr8	1934128	1934138	10
chr8	1935926	1935936	10
chr8	1935936	1935946	10
chr8	1935946	1935956	10
chr8	1936997	1937007	10
chr8	1937007	1937017	10
chr8	1937017	1937027	10
chr8	1939350	1939360	10
chr8	1939360	1939370	10
chr8	1939370	1939380	10
chr8	1939815	1939825	10
chr8	1939825	1939835	10
chr8	1942117	1942127	10
chr8	1942127	1942138	11
chr8	1942138	1942148	10
chr8	1943622	1943632	10
chr8	1943632	1943642	10
chr8	1943642	1943653	11
chr8	1943723	1943733	10
chr8	1943733	1943743	10
chr8	1943885	1943895	10
chr8	1943895	1943905	10
chr8	1943996	1944006	10
chr8	1944006	1944016	10
chr8	1944743	1944753	10
chr8	1945430	1945440	10
chr8	1945440	1945450	10
chr8	1945450	1945460	10
chr8	1946622	1946632	10
chr8	1947218	1947228	10
chr8	1947228	1947238	10
chr8	1948329	1948339	10
chr8	1948339	1948349	10
chr8	1948480	1948490	10
chr8	1948490	1948501	11
chr8	1949965	1949975	10
chr8	1949975	1949985	10
chr8	1950268	1950278	10
chr8	1950278	1950288	10
chr8	1951157	1951167	10
chr8	1951167	1951177	10
chr8	1951712	1951722	10
chr8	1951722	1951733	11
chr8	1951874	1951884	10
chr8	1951884	1951894	10
chr8	1952036	1952046	10
chr8	1952046	1952056	10
chr8	1952056	1952066	10
chr8	1952116	1952126	10
chr8	1952126	1952137	11
chr8	1952167	1952177	10
chr8	1952177	1952187	10
chr8	1952238	1952248	10
chr8	1952288	1952298	10
chr8	1952298	1952308	10
chr8	1952308	1952318	10
chr8	1952389	1952399	10
chr8	1952399	1952409	10
chr8	1952409	1952419	10
chr8	1953591	1953601	10
chr8	1953601	1953611	10
chr8	1953641	1953652	11
chr8	1953652	1953662	10
chr8	1953662	1953672	10
chr8	1954278	1954288	10
chr8	1954288	1954298	10
chr8	1954298	1954308	10
chr8	1956833	1956843	10
chr8	1956843	1956853	10
chr8	1957732	1957742	10
chr8	1957742	1957752	10
chr8	1958904	1958914	10
chr8	1958914	1958924	10
chr8	1958924	1958934	10
chr8	1959015	1959025	10
chr8	1959025	1959035	10
chr8	1961216	1961227	11
chr8	1961227	1961237	10
chr8	1961237	1961247	10
chr8	1961378	1961388	10
chr8	1961388	1961398	10
chr8	1961398	1961408	10
chr8	1961540	1961550	10
chr8	1961550	1961560	10
chr8	1962287	1962297	10
chr8	1962297	1962307	10
chr8	1962307	1962317	10
chr8	1963135	1963146	11
chr8	1963146	1963156	10
chr8	1964358	1964368	10
chr8	1964368	1964378	10
chr8	1964378	1964388	10
chr8	1967418	1967428	10
chr8	1967428	1967438	10
chr8	1967438	1967448	10
chr8	1967458	1967468	10
chr8	1967468	1967478	10
chr8	1967478	1967489	11
chr8	1967559	1967569	10
chr8	1967569	1967579	10
chr8	1967579	1967590	11
chr8	1978548	1978558	10
chr8	1978558	1978568	10
chr8	1978568	1978578	10
chr8	1979447	1979457	10
chr8	1979457	1979467	10
chr8	1979467	1979477	10
chr8	1979518	1979528	10
chr8	1979528	1979538	10
chr8	1979538	1979548	10
chr8	1979871	1979881	10
chr8	1979881	1979891	10
chr8	1979891	1979901	10
chr8	1980305	1980316	11
chr8	1980316	1980326	10
chr8	1980326	1980336	10
chr8	1983032	1983043	11
chr8	1983043	1983053	10
chr8	1984487	1984497	10
chr8	1984527	1984537	10
chr8	1984537	1984547	10
chr8	1990941	1990951	10
chr8	1990951	1990961	10
chr8	1992001	1992011	10
chr8	1992395	1992405	10
chr8	1992405	1992415	10
chr8	1992415	1992425	10
chr8	1993648	1993658	10
chr8	1993658	1993668	10
chr8	1993668	1993678	10
chr8	1994435	1994445	10
chr8	1994445	1994456	11
chr8	1996324	1996334	10
chr8	1996334	1996344	10
chr8	1996344	1996354	10
chr8	1996940	1996950	10
chr8	1996950	1996960	10
chr8	1999960	1999970	10
chr8	1999970	1999980	10
chr8	1999980	1999990	10
chr8	2000283	2000293	10
chr8	2000293	2000303	10
chr8	2000303	2000314	11
chr8	2005465	2005475	10
chr8	2005475	2005485	10
chr8	2005485	2005495	10
chr8	2005828	2005838	10
chr8	2005838	2005848	10
chr8	2005848	2005858	10
chr8	2005858	2005869	11
chr8	2008000	2008010	10
chr8	2008010	2008020	10
chr8	2021917	2021928	11
chr8	2021928	2021938	10
chr8	2026675	2026685	10
chr8	2026685	2026695	10
chr8	2026695	2026705	10
chr8	2030139	2030149	10
chr8	2030149	2030159	10
chr8	2030159	2030169	10
chr8	2031735	2031745	10
chr8	2031745	2031755	10
chr8	2031755	2031765	10
chr8	2091385	2091395	10
chr8	2091395	2091405	10
chr8	2091405	2091416	11
chr8	2112151	2112161	10
chr8	2112161	2112171	10
chr8	2134957	2134967	10
chr8	2134987	2134997	10
chr8	2134997	2135007	10
chr8	2135007	2135017	10
chr8	2136886	2136896	10
chr8	2136896	2136906	10
chr8	2136906	2136916	10
chr8	2137138	2137148	10
chr8	2137148	2137158	10
chr8	2137158	2137169	11
chr8	2145360	2145370	10
chr8	2145370	2145380	10
chr8	2145380	2145390	10
chr8	2154149	2154159	10
chr8	2159825	2159835	10
chr8	2159835	2159845	10
chr8	2178591	2178601	10
chr8	2178601	2178611	10
chr8	2178611	2178621	10
chr8	2188832	2188842	10
chr8	2188842	2188852	10
chr8	2196710	2196720	10
chr8	2196720	2196730	10
chr8	2198811	2198821	10
chr8	2198821	2198831	10
chr8	2199488	2199498	10
chr8	2199498	2199508	10
chr8	2199508	2199518	10
chr8	2199932	2199942	10
chr8	2199942	2199952	10
chr8	2201892	2201902	10
chr8	2201902	2201912	10
chr8	2201912	2201922	10
chr8	2204538	2204548	10
chr8	2204548	2204558	10
chr8	2204558	2204568	10
chr8	2206841	2206851	10
chr8	2206851	2206861	10
chr8	2208537	2208547	10
chr8	2208547	2208558	11
